,id,full_text,favorites,retweets,created_at
452,1549799614517129217,"@RealAndyLeeShow OMERS is Ontario Municipal Employees Retirement System which owns LifeLabs, not Canada. Her husband is on the Board, not CEO. Also on board of DynaLife. 66m+ contact that she wasn’t involved in plus Provincial ones worth over $100 million. Say no conflict. https://t.co/0Z8oTryk5u",16,9,2022-07-20 16:53:16+00:00
453,1549798174734311425,"In a good governance, I would like be an officer because I'm fed up of these sad news about @PoliceNG. I've wished to stand for the interest of the people; try be reasonable and have some conscience for God's sake, these are citizens of your same country. Stop the oppression💔 https://t.co/iemNa6DpvZ",0,1,2022-07-20 16:47:33+00:00
454,1549797285139304449,"@N27944856 @Sir_PeteShiffy @ParikPatelCFA You specifically called out “over leverage,” which is a non-factor given the current lending dynamics. 
Will the interest rate hikes lead to oversupply? Perhaps, but demand will come up when the fed slashes rates.  We live in an inflationary system. Prices are designed to move up",0,0,2022-07-20 16:44:01+00:00
455,1549796561231790080,"With #inflation scorching hot, many expect the #FederalReserve to hike the benchmark interest rate by 75 to 100 basis points (bps). #Economics https://t.co/2xw2yZ0PeM (via Twitter https://t.co/HfjrhU1Cnx)",0,0,2022-07-20 16:41:08+00:00
456,1549796170523893760,@InvestorSwan Interest costs are already rising fast and that’s with government debt carrying deeply negative real yields. Imagine the situation with a 7% Fed funds rate and a 10% ten year note. (Not a prediction),1,0,2022-07-20 16:39:35+00:00
457,1549795912045707268,"@wphsu It use to be called capitalism and I as an “exceptional” person is F ing pissed off I was lied to. 

Work hard be smarter be better and beat the competition but.....
Zero interest loans makes everybody “exceptional”

What a farce we’ve been fed, fuc the fed. 
Have a great day,",1,0,2022-07-20 16:38:33+00:00
458,1549795528313036800,@ASlavitt @hunnybun100 Let’s not forget Trump’s whining and browbeating the Fed when they tried to slowly sell securities and inch interest rates up prior to Covid. He started the heating of the economy with that nonsense.,1,0,2022-07-20 16:37:02+00:00
459,1549795264550129664,"Will raising the #interest #rates help #Fed curb the multi-decadal high #inflation as the current #economic downturn and #Russia-#Ukraine war have bolstered the supply-demand gap, or should the U.S. economy consider a #fiscal boost to reduce inflation?

#supply #war #ToroAlerts https://t.co/9bltHgHAPZ",1,1,2022-07-20 16:35:59+00:00
460,1549795060459474946,"Jim Bianco @biancoresearch, a veteran of TradFi with considerable interest in DeFi, joins Mike Green @profplum99 and Harley Bassman @ConvexityMaven for a discussion on the Fed and FinTech.
https://t.co/YyoMZTfNu3 via @SimplifyETFs",30,8,2022-07-20 16:35:10+00:00
461,1549795056122564609,"@UnitedGOPParty @DonHashon @bennyjohnson Ya so much of that is false. The interest rate is not 9.1%. If you want to complain about inflation, then rising the fed rate is necessary. Gas is coming down. Fast.  America is always in war. Doha agreement was terrible. You need the stock market to come down.",10,0,2022-07-20 16:35:09+00:00
462,1549795033074778113,The Fed will raise interest rate again next week buy puts and pumps like $COIN will drop big,3,1,2022-07-20 16:35:04+00:00
463,1549794525022937088,"With #inflation scorching hot, many expect the #FederalReserve to hike the benchmark interest rate by 75 to 100 basis points (bps). #Economics https://t.co/U7tFQydQca",132,57,2022-07-20 16:33:03+00:00
464,1549793625772593152,@dandolfa @Henry_Curr How does the fed even book income if it’s interest income is denominated in its own liabilities? Like what are the journal entries? Do you have a source for questions regarding Fed journal entries?,0,0,2022-07-20 16:29:28+00:00
465,1549793077824352256,"This was probably another warning by RBI to FX market verbally. Can see a bigger intervention coming ahead of Fed meeting. If not an interest rate decision, definitely a 🔨 on spot. If someone followed today's price action, they would know it was on feeble volume. https://t.co/BrCiPUqSVw https://t.co/CUAwF2SXHY",2,0,2022-07-20 16:27:18+00:00
466,1549792760173133824,@GlennJacobsTN You're recommending a contractionary monetary policy? How far do you think the Fed should push interest rates in order to do this? Have you spoken with @HBAGK to see how high they recommend? What of small biz loans? At what level does @KnoxChamber think those should be throttled?,1,0,2022-07-20 16:26:02+00:00
467,1549791805243158528,"@davidgokhshtein I think at the end of the month when the Fed raises interest rates, Bitcoin will start to fall.",2,0,2022-07-20 16:22:14+00:00
468,1549791753556951040,"Voters are split on whether the recent hikes in interest rates by the #FederalReserve have had an impact on lowering #gasprices, with 38% saying the Fed is responsible for lower prices and 36% saying the central bank is not responsible.  https://t.co/7DM7hvmdIi https://t.co/CjeGoKymHr",0,1,2022-07-20 16:22:02+00:00
469,1549791504339574784,@TrySmallBiz Sounds like the Fed will raise interest rates again another .75 percentage point.  Uggh!,0,0,2022-07-20 16:21:03+00:00
470,1549791211317338112,"#ECB to gradually follow after #FED

Why is European Central Bank pretending not do as Federal Reserve Bank before. Rising the Interest Rates.

EURUSD @ 1.0215

ECB will create a serious headache for world market now. ON YOUR WATCH.",0,0,2022-07-20 16:19:53+00:00
471,1549790922082320385,"@Ruhrjuhr @LPDonovan Something less that fed vs state isn’t likely to get to SCOTUS. Thomas was the sole Justice expressing such interest.

There’s no good politics on state laws/challenges now (it’s a fait accompli in a way abortion never was), but this bill will reinvigorate that in a hurry.",0,0,2022-07-20 16:18:44+00:00
472,1549789983736680448,"The Federal Reserve may have accelerated its attack on inflation by hiking interest rates. But its actions are also driving up rents as pricier mortgages keep would-be buyers in their leases.

https://t.co/WsSWGUZJrZ",5,2,2022-07-20 16:15:00+00:00
473,1549788169738063875,"How the upcoming Fed meeting about interest rates affects you. 
https://t.co/z22xpVOYom",0,0,2022-07-20 16:07:47+00:00
474,1549787499966255104,"@Nallabalu1 Nallabalu garu i guess you need to get your economics correct here most of the developing countries currency value is going down and world inflation is up almost.
Even us is suffering from inflation and they have increased their fed rates called as interest rates",0,0,2022-07-20 16:05:08+00:00
475,1549787195493457920,"@MarshaBlackburn Absolutely,
Are you calling out the warning to Fed Chair Powell, He Must Not Raise Interest Rates?

The resulting enflamming of inflation will be beyond our wildest imaginations!  He must be restrained; at least warned!",0,1,2022-07-20 16:03:55+00:00
476,1549786832606351360,@RWong1975 From the Canadian perspective: 1) Current US Gov't wants inflation DOWN because election coming up (they just met with JP). 2) FED needs to cause a recession by raising interest rates in order to break inflation. 3) Canadian interest rates follow US rates.,1,0,2022-07-20 16:02:29+00:00
477,1549786778298712067,"@handheldbanana @jbouie Actually, If you go back to 2016 economist predicted a recession due to the tax cuts for the rich and also warned that the Fed needed to raise interest rates. To prevent inflation and a recession. Then Covid hit and supply chain issues speed up the process. Stop listening to FOX",14,0,2022-07-20 16:02:16+00:00
478,1549786748082786305,"@LayahHeilpern The Fed is clearly responsible. If you recall, they adopted a full employment mandate rather than price stability and proceeded to moronically adopt MMT. They printed $120 a month for years and artificially forced interest rates to zero. There you go.",0,0,2022-07-20 16:02:09+00:00
479,1549786356737523712,"AmeriSave’s Cameron Findlay recently spoke with MarketWatch about what homebuyers should be thinking about with The Fed poised to raise rates yet again during their July 26th meeting. Read the full story below. 👇🏽

https://t.co/VTop8HikcN https://t.co/6Bwy6iAMv4",1,0,2022-07-20 16:00:35+00:00
480,1549786302555557892,"How will the Fed’s decision to increase interest rates impact student loans? ADEA’s Paul Garrard, M.B.A., shares what that means. #StudentLoans #InterestRates #PreDental #FutureDentist
https://t.co/KaE0S0bVg7 https://t.co/SUutuh2ZGH",0,0,2022-07-20 16:00:22+00:00
481,1549785777504239618,"‘Laughably Behind The Curve’: The Fed Isn’t Doing Enough To Rein In Inflation, Economists Say https://t.co/B9PmPAN8DI via @dailycaller",0,0,2022-07-20 15:58:17+00:00
482,1549785368966340608,"Lookie here. If you look historically, speculative assets crashed the most as we entered recessions &amp; fed started cutting interest rates. What will happen is fed will cut rates as we enter crazy recession, leading to stock sell off. I buy once cut rates finished. Pin this. https://t.co/pNtyAilpDa",5,0,2022-07-20 15:56:40+00:00
483,1549784050591621121,"With Upcoming Interest Rate Hike from Fed, Is BTC's Current Rally Short-Lived?
https://t.co/a2SJkKa9V0",0,0,2022-07-20 15:51:25+00:00
484,1549783850145955842,"Chart 3: Aggressive monetary policy drives down rates

In response to the Financial and Covid-19 crisis, the Fed started buying bonds. As a result, interest rates fell to low levels.

This led to asset prices rising.

Who owns assets? Mostly rich people https://t.co/4dWFELDqkm",0,0,2022-07-20 15:50:38+00:00
485,1549783691508867073,How the upcoming Fed meeting about interest rates affects you https://t.co/30UdZ66NFg,0,0,2022-07-20 15:50:00+00:00
486,1549783413833580546,"Interest rate and inflation operate on a feedback loop. Fed raises rates, cost of borrowing rises, feeds into higher rents and capex driving more inflation, Fed raises again. @federalreserve will boost it till they goose it. This time, $oil will be the wrecking ball. Supply…",0,0,2022-07-20 15:48:54+00:00
487,1549782972340940800,Interest rates are on the rise. Here's how to get ahead of a hike: The Fed is expected to raise interest rates again later this month. CNBC's Emily Lorsch shares tips for getting ahead of a rise in interest rates. https://t.co/67gh7no3eu,0,0,2022-07-20 15:47:08+00:00
488,1549782434220236806,"""The #Fed's remittances to the US #Treasury almost doubled in the last 2 years, rising from about $55 bil in 2019 to a record high of $109 bil in 2021. Overall, remittances to the Treasury totaled more than $1 tril since 2010."" (@federalreserve) https://t.co/IwWfP6UcTD https://t.co/aZFHr0Plg7",0,0,2022-07-20 15:45:00+00:00
489,1549781849005858816,"@DjangoUntangled @BitcoinTina @coryklippsten I'm no fan of the Fed either, but it could easily be replaced by a computer program or better yet, just allow free markets to set interest rates.",0,0,2022-07-20 15:42:41+00:00
490,1549781221785456654,.@WSJ - Fed Officials Preparing to Lift Interest Rates by Another 0.75 Percentage Point https://t.co/794eIHunCE,0,0,2022-07-20 15:40:11+00:00
491,1549781158186999808,"There's been plenty of discussion about federal rate hikes to control the pace of inflation, but how do these rate hikes affect you? https://t.co/4nygBrKyqJ https://t.co/XOWR6tPqXf",4,0,2022-07-20 15:39:56+00:00
492,1549780923704549376,@OptionsMir The vix is throwing me off. Not comfortable buying puts because of it breaking support. Longer term you're right puts could work. Only thing I could see causing vix to rocket again would be inflation rising and fed raising interest rates at a faster pace,1,0,2022-07-20 15:39:00+00:00
493,1549780917459341314,The Fed will need to go on a longer tightening cycle and raise interest rates well into next year to control inflation that Blackstone Group sees as “more deeply entrenched” in the US https://t.co/uGiZp8USnS via @markets,0,0,2022-07-20 15:38:58+00:00
494,1549779932401741825,@dkelland1 @canmericanized @Alessacanada Yup. Guess who’s husband is involved. Another unethical scam by the Liberals. https://t.co/SlOvlMAloz,1,1,2022-07-20 15:35:04+00:00
495,1549779547696119808,"@Censorshipisre1 @laurenboebert 2/ Those who own our money set the interest and inflation rates. At the start of the Country, 6 elite ruling families joined together (the Chases, the Morgans, etc) and created $ and loaned that $ to the USA for use at interest. Your Fed Tax is to pay that interest rate to the 6",0,0,2022-07-20 15:33:32+00:00
496,1549777011354357760,Another major interest rate hike is coming from the Federal Reserve: Here are 5 ways it could affect you https://t.co/fEFclvSIdl The Fed likely will raise its target federal funds rate by another 0.75 percentage points at the July meeting of its board.,0,0,2022-07-20 15:23:27+00:00
497,1549776237891133441,@Harry__Faulkner @TrueNorthCentre IS CPI for 6/22 @ 9.1%…the Fed announced they will be doing an increase of 150bps over their next 2 meeting…Canada trails behind the US…expect same number and interest rate hikes on the coming months.,0,0,2022-07-20 15:20:23+00:00
498,1549776164121624577,@AlexTheNiceOne1 @intocryptoverse Possible scenario… PA is the simple copy of human behavior / psychological actions… greed is high again „oh we broke up…moon“ -&gt; fk just exit liquidity! Wait for FED interest rates. -&gt;dump! Next cpi data look better… massive pump to 30k range…,0,0,2022-07-20 15:20:05+00:00
499,1549775799691124736,"The DJI is hitting resistance.  I do not think this rise is significant in the longer term unless it breaks above 32,400.  And if we get up that high, sure the fed will be raising interest rates to bring it back down.  This could take time to play out, folks. https://t.co/zPwJ4Z694p",0,0,2022-07-20 15:18:38+00:00
500,1549774737248866307,"The Fed's next major rate hike will send financing costs higher for many types of consumer loans, but short-term borrowing rates will be the first to jump. Here's a breakdown of what to expect- https://t.co/opTIxMdLKR",7,3,2022-07-20 15:14:25+00:00
501,1549774712036888580,How Raising Fed Interest Rates Directly Harms Black People - Blavity https://t.co/ibheXrmpog,0,0,2022-07-20 15:14:19+00:00
502,1549774666973192194,Im waiting for any big purchases till I see how the markets react to the fed's interest hikes next week... It will be a make-or-break moment...,2,0,2022-07-20 15:14:08+00:00
503,1549774650091229184,"In the midst of several Fed rate hikes, my credit card sent me a promotional offer for 0% interest for an entire year - right after I ordered new energy-efficient windows and doors installed for my house.

I AM THE LUCKIEST GIRL ALIVE 🤩

#grateful 
#blessed https://t.co/GWOWDsPdTK",0,0,2022-07-20 15:14:04+00:00
504,1549773895988920321,"@EllamayOliquino Look for BTC to retest previous month lows and dip to next support below 17900 following the this month FED interest rate announcements. The expected rate hike is not priced into the market, as people believe",1,0,2022-07-20 15:11:04+00:00
505,1549773582414274563,"@thehill Biden handouts/policies cause inflation. Inflation makes everything cost more which means you have less real income. To control inflation, the Fed must raise interest rates. Result: higher mortgage payments while you get a pay cut. History repeating itself (Jimmy Carter economy).",0,0,2022-07-20 15:09:50+00:00
506,1549773053655121921,"(13/15) This is occurring both intentionally, with the Fed hiking interest rates and shrinking their balance sheet, and unintentionally, with continued Covid lockdowns in China (the world’s second largest consumer of oil).",2,0,2022-07-20 15:07:44+00:00
507,1549773051071528960,"@latayprime @nypost Hey, I see you have vowels in your name, are you okay with the Fed hiking interest rates at the pace they’re doing so?",0,0,2022-07-20 15:07:43+00:00
508,1549772889167015936,"…the tax increases will help …. The Fed can influence demand only indirectly: By increasing interest rates, it boosts the cost of borrowing (which affects investment in things such as houses and factories) and the exchange rate of the dollar (which reduces net exports).",3,0,2022-07-20 15:07:04+00:00
509,1549772240857825283,As my boy @macrojack21 says - why are interest rates price controlled by the Fed if we can agree price controls are counterproductive in every other market ever?? https://t.co/ib7vpSjk30,0,0,2022-07-20 15:04:30+00:00
510,1549772231579996162,"By raising interest rates, Jay Powell &amp; Co. have put a whole sequence of market events into motion – and investors like you are left dealing with the resulting chaos!

Read More: https://t.co/wswsQG3VTe
#Fed #InterestRates #BearMarket #Recession #MoneyShow #TradeWiser",0,0,2022-07-20 15:04:28+00:00
511,1549772046908932098,"Along with low #unemployment and increased #consumerspending, prices continue to rise. The Fed has several more interest-rate hikes planned to combat #inflation, which means the time to focus on low-cost funding is now. 

https://t.co/JCmuAHLOeO",1,0,2022-07-20 15:03:44+00:00
512,1549771624865570817,"Fed up and need a new job lifeline? Apply or register your interest  - follow this link:
https://t.co/HjaOMLGegf

#KentJobs #JobsInCare #SocialCare https://t.co/FsBBDxLPht",0,0,2022-07-20 15:02:03+00:00
513,1549771318379384832,"This article has been making the rounds, possibly because of statements like this: ""I don’t want the Fed taking a hard left and yanking up interest rates to crush the economy. But we can’t rule it out yet."" #Finance #FederalReserve #Inflation https://t.co/IwgUCttanf",0,0,2022-07-20 15:00:50+00:00
514,1549770807173419009,"🤔 What is the Fed doing about Inflation? (And What Should You Do?) 👇🏼
https://t.co/Db0yezE3S4

The country’s central bank began raising interest rates to counteract high inflation in March, marking its first rate hike since 2018. 

🧵 ⬇️",3,0,2022-07-20 14:58:48+00:00
515,1549770249704185860,"The Fed raised its benchmark interest rates three-quarters of a percentage point in its most aggressive hike in 28 years.
 
It feels like we are slowly drifting backward, not forwards.
 
https://t.co/r40FzehNGU",0,1,2022-07-20 14:56:35+00:00
516,1549770245363171328,"For this week's #CloserLook, we examined @Sen_JoeManchin's refusal to support critical provisions in #BBB, tanking vital legislation for Dems as the #midterms approach, what soaring inflation will mean for American families, and the rise in Fed's interest rates.",8,7,2022-07-20 14:56:34+00:00
517,1549770145781977088,"@julianHjessop @CeeMacBee Time to end the Fed... Why do we allow private bankers to handle our currency...
Money creation via a signature, then then lend that back at interest.. No one asks why? It’s fraud, proven in court.
Fiat is a Ponzi scheme.",1,0,2022-07-20 14:56:10+00:00
518,1549769487687229441,"@iflynn @simplesarahbear A letter to both Auditor-Generals (fed and prov) wouldn't hurt, just indicating concern. They like to respond to public interest, just need to hear it. They may also be planning to wait until this fiscal is over for final numbers and such.",2,0,2022-07-20 14:53:33+00:00
519,1549768910861393921,"Our economy is likely heading for its second quarter of contraction. Our workforce is shrinking. The Fed is set to hike interest rates again and again. (1/2)

https://t.co/cSA2x4wzpz",38,6,2022-07-20 14:51:16+00:00
520,1549768647748591616,"@Jesseeckel Sound principals! Also I think too as long as the fed is increasing interest rates marked will remain in an overall downtrend until the fed reverses, I doubt we will see sustained uptrend until some regulation clarity is in place and btc halving occurs",1,0,2022-07-20 14:50:13+00:00
521,1549768419628785666,@MoatsLikeKodak Another 9% inflation print in August would be not good. The Fed funds rate and interest rates are still historically very low. Anecdotally I have noticed things have slowed down going up so much recently. It's not reflected in the data so far. We will see. Stay well!,1,0,2022-07-20 14:49:19+00:00
522,1549768288447901698,"Runaway inflation initially led markets to price in a full 100-basis-point hike in interest rates at the Fed's upcoming meeting next week, until some policymakers signaled a 75-basis-point increase.|
#wallstreet #nasdaq |

https://t.co/BLlNleFRNG",1,1,2022-07-20 14:48:47+00:00
523,1549766405402279936,I am sceptical about this pump. July 26-27 Fed will most likely raise interest rates which will bring the market down. Just my opinion. Be cautious.,1,0,2022-07-20 14:41:18+00:00
524,1549765741716688896,"With Upcoming Interest Rate Hike from Fed, Is BTC’s Current Rally Short-Lived? https://t.co/osH2TYyQmS",0,0,2022-07-20 14:38:40+00:00
525,1549764777307676672,"💰1| The Pully System ?? It’s Printing Vs Raising Interest Rates. Rich Ppl Need Money, FED Prints, Prices Go Higher even if it’s just ah Penney. Raising Interest Rates is Like Shaving Some of Dat Down. But Each One Takes a Minute To get into Or Out of Circulation.",0,0,2022-07-20 14:34:50+00:00
526,1549764100447768576,"If you need motivation to pay down your credit card debt, here goes: when the Fed raises interest rates, your debt becomes even more expensive. So, it's in your best interest to pay down that balance and save yourself some money. Check out Your Wealth: https://t.co/O4A5vQHEPg",1,1,2022-07-20 14:32:09+00:00
527,1549763807278518272,🤔 //A bull steepener occurs when the Fed Reserve is expected to lower interest rates. This expectation causes consumers and investors to become optimistic about the economy and bullish about prices in the stock market over the short term.,1,0,2022-07-20 14:30:59+00:00
528,1549763645185433600,"First-time home buyers, beware. #mortgagerates #interestrates https://t.co/vTUEKDIAQm",0,0,2022-07-20 14:30:20+00:00
529,1549763455082762242,"@barnes10_roy @Leslie48364805 @0xSynsitive Believe me they want nothing good for us (the  people ),  otherwise they would do a better world …
Only look at the banks. the fed is hold by few people. They borrow money they don’t have to the WHOLE world and get interest on it. The is the biggest scam ever, everybody know it.",0,0,2022-07-20 14:29:35+00:00
530,1549763184671817731,"@greg_ip @SingletaryM @greg_ip on high interest rates: ""If you want to buy a house or a car, it costs more to borrow to do that...they tend to weaken exports and effect stock markets...but at this point, you ain't seen nothing yet. The Fed has just started.""",4,2,2022-07-20 14:28:31+00:00
531,1549763110914883587,The Fed trying to find the 'right' interest rate hike! 🔥 https://t.co/LPuE4ayozW,26,4,2022-07-20 14:28:13+00:00
532,1549762989527539712,"Bleg: I'm looking for an up-to-date time series of estimates for the neutral real interest rate (or r-star to its friends). 

Sadly the NY Fed stopped publishing Laubach-Williams estimates when the pandemic hit.",3,0,2022-07-20 14:27:44+00:00
533,1549762988202409986,"6/ Sooner or later, the FED reduces interest rates ✅ to incentivize people to borrow &amp; spend more money again to revive the economy ❗ 

This is when risky assets start to thrive again 😅",2,0,2022-07-20 14:27:44+00:00
534,1549762896057573376,"hmmm ... if the Fed isn't going to make payments to the Treasury while its portfolio is under water, perhaps it also shouldn't pay Interest on Reserves either ... https://t.co/JmSvn3o5x2",6,2,2022-07-20 14:27:22+00:00
535,1549762856647892992,"@peak_us @HouseGOP Fannie Mae and Freddie Mac since congress lumped those loans into a “Freddie Mac loan “, federal funded loan programs - im telling you your business retard , it was trump and Mnuchin that ended Dodd Frank laws, printed money 3x and forced the fed to delay interest rates increase",0,0,2022-07-20 14:27:12+00:00
536,1549762593283268611,The FED has planned it already.. within next interest rate hike! https://t.co/vvICYOcE1V,0,0,2022-07-20 14:26:10+00:00
537,1549760991331622913,"@SteveDaines @JoeBiden Economic “talk” “fear mongering” is just that and unnecessarily engineered by the Fed. All the Fed has to do is taper and let inflation run its course as it is a pandemic supply driven inflation, not anything interest rate Increases can fix.",1,0,2022-07-20 14:19:48+00:00
538,1549760550200119296,@GunnyJ The best that can be done by government to curb inflation is for the Fed to use various macro economic tools such interest rates.  A president can do nothing at all to curb inflation.  He has no such power.,4,1,2022-07-20 14:18:02+00:00
539,1549759784831881216,"""Under the baseline projection, the unrealized loss position [of the Fed's SOMA portfolio] is projected to reach a maximum of about $670 bil, or about 8% of the portfolio's par value, by the end of 2022."" #fed #bonds (@federalreserve) https://t.co/48ySUzFYy6 https://t.co/tfFLvYcYm6",0,0,2022-07-20 14:15:00+00:00
540,1549759388163899394,The Fed is facing years in which it suffers losses due to the effects of interest rate risk stemming from emergency bond purchases during the pandemic https://t.co/wYoygPaonQ,0,0,2022-07-20 14:13:25+00:00
541,1549759150569168903,$24.1k for #Bitcoin is the target of triple bottom. May have a small correction in price for those taking profits there &amp; more likely to then resume but bearish news end of month: FED interest rate hike. May not necessarily go down due to #peakinflation belief but to keep in mind,5,0,2022-07-20 14:12:29+00:00
542,1549759048626540545,The #Fed next #interestrate hike ‘might be the biggest in decades.’ So we asked 6 #realestate pros: What might that do to #mortgagerates? #Economy  https://t.co/2PYI9jqK6s,0,0,2022-07-20 14:12:04+00:00
543,1549758643444277251,"The ultimate message of the coming Major #Market Top: ""FED officials to sell stocks to avoid an apparent conflict of interest"" On September 9, 2021. Panic sell-off in the markets started with crypto assets in 2021 and spread into #stocks and #bonds in 2022 https://t.co/5V8bHcTu6u https://t.co/zhcvVisExF",2,2,2022-07-20 14:10:28+00:00
544,1549758261431357441,"#StockMarket #housing2022 #HousingCrisis #mortgages 
Yes, this is what's supposed to happen Fed raises interest rates. https://t.co/yM5h4HQZr6 https://t.co/TXRsAQNMaq",0,0,2022-07-20 14:08:57+00:00
545,1549758229722406916,"The dilemma central banks face - the Fed, BoE, ECB - is do they to control #inflation raise interest rates and TANK the stock, bond and real estate markets?

The answer is simple. If they don't control inflation the markets will tank anyway. So bite the bullet and get on with it.",1,0,2022-07-20 14:08:49+00:00
546,1549758226282844161,"Bonds should yield 3% above inflation, so 12% today. Anything less is Fed manipulation. But inflation is good for debtors. Might the US try to inflate its way out of debt? See  https://t.co/PNCY3lVCCZ ...
#inflation #recession #bondyields https://t.co/bQEOgtCTbN",1,0,2022-07-20 14:08:48+00:00
547,1549756239424487426,"@JuneYourTech @BigBaldDr @xygblarbin @SonOfSamHinkie @MonkInDocs Good lord. How can the state and the Fed both have little to no impact on inflation? The Fed caused excess demand via 0% interest rates while flooding liquidity and Biden's useless sanctions and awful energy policy have killed supply. Sure, China has a lot to do with it too but..",0,0,2022-07-20 14:00:55+00:00
548,1549755691371487233,"The US’s selfish war on inflation will tip the world into recession

As the Fed raises interest rates, dollar-denominated loans become an unsustainable burden to states around the globe https://t.co/qxfJU4Uvg4",0,0,2022-07-20 13:58:44+00:00
549,1549755040159580161,"Next week could hold another key catalyst for cryptos: A decision from the Federal Reserve on Wednesday on interest rates, and the correlation between BTC and S&amp;P 500, Nasdag composite, next week will be a very interesting week for investors.
#FED #FederalReserve #NASDAQ ,#BTC https://t.co/569UEYVhSk",2,0,2022-07-20 13:56:09+00:00
550,1549754809053585412,The Fed will need to go on a longer tightening cycle and raise interest rates well into next year to control inflation that Blackstone Group sees as “more deeply entrenched” in the US https://t.co/YC5G3hJXyu via @markets,0,0,2022-07-20 13:55:14+00:00
551,1549754687129272322,"When the fed raises interest rates, there's a very high chance that the percentage of IBOs is going to go up as well.   📈",0,0,2022-07-20 13:54:45+00:00
552,1549754340922912768,"The Fed. economic measures, including high interest rate and quantity contracting ,in order to tackling global soaring inflation, are fruitless, because it is a political issue, resulted from sanctions on Russia. If sanctions being lifted, inflation monster can be tamed rapidly.",0,0,2022-07-20 13:53:22+00:00
553,1549753996235218944,"According to ACT Research’s (ACT) latest State of the Industry: NA Classes 5-8 Report, surging inflation, the Fed hiking interest rates into a potential recession, and supply-chain disruptions remain overarching themes.

https://t.co/EUGaCxbE6o

 #transportation, #Class8, #ACT https://t.co/8KpBy6bDqT",0,0,2022-07-20 13:52:00+00:00
554,1549753729125163009,"4/ The Fed has started hiking rates.

Interest rates are the cost of borrowing money. Slight changes in rates over 30 years can result in HUGE increases in gross cost - think buying a home.

People buy on the monthly payment they can afford, not on rates.",1,0,2022-07-20 13:50:56+00:00
555,1549753402690834432,"US Dollar was going parabolic making high after high this year. An announcement ""#FED officials to sell #stocks to avoid an apparent conflict of interest"" on September 9, 2021, was the ultimate message of the coming Major Top in the #market https://t.co/5V8bHcTu6u 

#Gold #Crypto https://t.co/KTMwsmoZaw",2,2,2022-07-20 13:49:38+00:00
556,1549753349230190598,"The US Fed's series of interest rate hikes to tackle inflation may be exacerbating price rise on a key line of many household budgets: rent

Higher mortgage prices is leading people to postpone buying homes &amp; look for rentals instead, causing jump in rents
https://t.co/bXQ2LnQOLV",7,1,2022-07-20 13:49:26+00:00
557,1549753143142952960,"The risk is if you're ""NOT Long"" and #Bitcoin ""does have"" predictability of softer economic conditions, a more neutral to dovish #Fed, slowing QT, peak interest rates dadadadada etc....I'd keep some💰🤡😂🤓🤔🧐

$BTC $ETH #Ethereum2 https://t.co/vRlFIssJsb",0,0,2022-07-20 13:48:37+00:00
558,1549751805168549888,@AnVuong04204258 @Trader_Jibon Not sure about how much the war plays into it. To me that's just the mainstream media's narrative. What's more easy to graps is the change of monetary environment and since the FED has only just started with their interest rate hikes I'm unsure any bear market rally now matters.,2,0,2022-07-20 13:43:18+00:00
559,1549751287805140992,The Fed will need to go on a longer tightening cycle and raise interest rates well into next year to control inflation that Blackstone Group sees as “more deeply entrenched” in the US https://t.co/7la3kDaAOE via @markets,0,0,2022-07-20 13:41:14+00:00
560,1549751171136487424,"The European Central Bank will announce its interest rate decision tomorrow, and ECB President Christine Lagarde will hold a monetary policy press conference. BlackRock expects the ECB to raise rates by 25 bps, which may stop raising rates sooner than the Fed as a recession looms",0,0,2022-07-20 13:40:46+00:00
561,1549751044191698945,"@chayaslain @LynAldenContact @Breedlove22 Thank you! If the Fed is forced to print a lot to buy treasuries to peg interest rates, that would be inflationary and likely good for commodities. I am going to write another thread on inflation &amp; commodities.",0,0,2022-07-20 13:40:16+00:00
562,1549750248117080064,"BofA's Michael Hartnett expects the market to bottom out only once the Fed reverses its interest rate hikes, which—with inflation only soaring higher—may not be happening anytime soon. $SPX",0,0,2022-07-20 13:37:06+00:00
563,1549749907027886081,"@jyhwai @LynAldenContact @Breedlove22 I reached the tweet limit hah. If the Fed is forced to print a lot to buy treasuries to peg interest rates, that would be inflationary and likely good for commodities",1,0,2022-07-20 13:35:45+00:00
564,1549749428352946177,"July 27 @ 2pm - Fed Interest Rate Decision 

July 28 - Q2 GDP Report 

July 29 - Personal Consumption Expenditures (PCE) Data",2,0,2022-07-20 13:33:51+00:00
565,1549748245500309504,"The interest is there if they know it’ll go somewhere. Black kids are fed hoop and football dreams since birth so that’s where they focus their energy. 

If they thought baseball could get them out the hood, they’d play.",4,0,2022-07-20 13:29:09+00:00
566,1549748006299353094,"@BeastfromP @LynAldenContact @Breedlove22 I reached the tweet limit hah. If the Fed is forced to print a lot to buy treasuries to peg interest rates, that would be inflationary and likely good for commodities",0,0,2022-07-20 13:28:12+00:00
567,1549747904742580231,"@g_gutierrezcano @LynAldenContact @Breedlove22 If the Fed is forced to print a lot to buy treasuries to peg interest rates, that would be inflationary and likely good for commodities",0,0,2022-07-20 13:27:48+00:00
568,1549747200787419136,"Investors are increasingly betting on a 75-basis-point hike by the @FederalReserve at its July meeting, after almost ⅔ had predicted an increase of 100 basis points only a few days prior. https://t.co/5NdckdWh51",10,4,2022-07-20 13:25:00+00:00
